Value,Count,Percent
MEK1-2-inhibitor,245,0.06886200616104153
PP-1,245,0.06886200616104153
PF-04457845,244,0.06858093674813932
trapidil,244,0.06858093674813932
SNS-314,243,0.06829986733523712
CGS-20625,243,0.06829986733523712
GSK1904529A,242,0.0680187979223349
GDC-0068,242,0.0680187979223349
VU0364770,242,0.0680187979223349
RS-504393,241,0.06773772850943269
chlorpyrifos,241,0.06773772850943269
barasertib-HQPA,241,0.06773772850943269
GSK1292263,240,0.06745665909653048
tivozanib,240,0.06745665909653048
chidamide,240,0.06745665909653048
K-Ras(G12C)-inhibitor-6,239,0.06717558968362826
linifanib,239,0.06717558968362826
RKI-1447,239,0.06717558968362826
fludarabine,238,0.06689452027072607
cefditoren-pivoxil,238,0.06689452027072607
adaprev,238,0.06689452027072607
CPP,238,0.06689452027072607
cyt387,236,0.06633238144492164
beclomethasone-dipropionate,236,0.06633238144492164
levobunolol,235,0.06605131203201943
busulfan,235,0.06605131203201943
vandetanib,234,0.06577024261911722
naftifine,234,0.06577024261911722
tacrolimus,233,0.065489173206215
U-18666A,233,0.065489173206215
teprenone,233,0.065489173206215
suxibuzone,232,0.0652081037933128
ercalcitriol,232,0.0652081037933128
PRT062070,231,0.06492703438041059
AST-1306,230,0.06464596496750838
mocetinostat,229,0.06436489555460617
levocetirizine,229,0.06436489555460617
saxagliptin,229,0.06436489555460617
PF-573228,229,0.06436489555460617
TWS-119,228,0.06408382614170395
lomefloxacin,226,0.06352168731589954
CP-673451,226,0.06352168731589954
birinapant,226,0.06352168731589954
nitarsone,226,0.06352168731589954
methscopolamine,226,0.06352168731589954
secnidazole,225,0.06324061790299731
CEP-32496,225,0.06324061790299731
acipimox,225,0.06324061790299731
bosutinib,225,0.06324061790299731
sodium-stibogluconate,225,0.06324061790299731
prednisolone-hemisuccinate,225,0.06324061790299731
MK-2461,224,0.06295954849009511
ibrutinib,223,0.06267847907719291
oxazepam,223,0.06267847907719291
flumethasone,223,0.06267847907719291
defactinib,223,0.06267847907719291
"2,3-DCPE",222,0.06239740966429069
GSK-3-inhibitor-IX,221,0.062116340251388485
BVT-948,220,0.06183527083848628
OTX015,219,0.06155420142558406
palbociclib,219,0.06155420142558406
paliperidone,218,0.06127313201268186
sunitinib,218,0.06127313201268186
norfloxacin,216,0.06071099318687743
